,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
177,1,2020-03-01 00:50:40,2020-03-01 01:06:53,2,3.2,1,N,79,161,1,13.0,3.0,0.5,1.2,0.0,0.3,18.0,2.5
178,1,2020-03-01 00:31:20,2020-03-01 00:35:42,2,0.7,1,N,211,114,1,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
179,1,2020-03-01 00:37:49,2020-03-01 00:58:15,1,3.1,1,N,114,261,1,15.0,3.0,0.5,3.75,0.0,0.3,22.55,2.5
180,1,2020-03-01 00:05:19,2020-03-01 00:19:12,2,2.0,1,N,24,143,1,11.0,3.0,0.5,2.0,0.0,0.3,16.8,2.5
181,1,2020-03-01 00:22:37,2020-03-01 00:36:39,1,6.0,1,N,138,42,2,19.0,0.5,0.5,0.0,6.12,0.3,26.42,0.0
182,1,2020-03-01 00:42:46,2020-03-01 00:55:10,3,3.7,1,N,41,141,2,13.0,3.0,0.5,0.0,0.0,0.3,16.8,2.5
183,2,2020-03-01 00:28:16,2020-03-01 00:45:25,1,3.7,1,N,186,263,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
184,2,2020-03-01 00:14:35,2020-03-01 00:20:42,1,0.83,1,N,140,229,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
185,1,2020-03-01 00:26:01,2020-03-01 00:36:39,1,2.0,1,N,100,249,2,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5
186,1,2020-03-01 00:40:33,2020-03-01 00:54:19,1,2.9,1,N,249,162,2,12.0,3.0,0.5,0.0,0.0,0.3,15.8,2.5
187,2,2020-03-01 00:08:34,2020-03-01 00:24:30,1,2.06,1,N,162,68,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
188,1,2020-03-01 00:10:14,2020-03-01 00:13:14,1,0.4,1,N,164,186,2,4.0,3.0,0.5,0.0,0.0,0.3,7.8,2.5
189,1,2020-03-01 00:21:07,2020-03-01 00:26:41,1,0.6,1,N,170,233,1,5.5,3.0,0.5,2.0,0.0,0.3,11.3,2.5
190,1,2020-03-01 00:41:41,2020-03-01 00:51:59,0,0.8,1,N,79,107,1,8.0,3.0,0.5,1.77,0.0,0.3,13.57,2.5
191,1,2020-03-01 00:31:04,2020-03-01 00:39:34,0,1.4,1,N,48,162,1,7.5,3.0,0.5,3.35,0.0,0.3,14.65,2.5
192,1,2020-03-01 00:07:06,2020-03-01 00:31:43,1,6.0,1,N,170,80,2,21.5,3.0,0.5,0.0,0.0,0.3,25.3,2.5
193,1,2020-03-01 00:57:09,2020-03-01 01:12:31,1,3.9,1,N,148,141,1,13.5,3.0,0.5,2.0,0.0,0.3,19.3,2.5
194,1,2020-03-01 00:32:50,2020-03-01 00:38:42,1,1.2,1,N,249,90,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
195,1,2020-03-01 00:49:02,2020-03-01 00:57:37,2,1.6,1,Y,249,68,1,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
196,2,2020-03-01 00:17:01,2020-03-01 00:29:03,1,1.05,1,N,148,113,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
197,2,2020-03-01 00:37:37,2020-03-01 00:42:46,2,0.38,1,N,90,246,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
198,2,2020-03-01 00:54:16,2020-03-01 01:04:20,1,2.28,1,N,170,68,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
199,2,2020-03-01 00:47:01,2020-03-01 00:50:54,1,0.83,1,N,158,125,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
200,2,2020-03-01 00:52:40,2020-03-01 01:22:52,1,9.77,1,N,125,244,1,31.5,0.5,0.5,7.06,0.0,0.3,42.36,2.5
201,2,2020-03-01 00:09:03,2020-03-01 00:31:43,1,2.52,1,N,158,148,1,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5
202,2,2020-03-01 00:33:07,2020-03-01 00:55:25,1,4.48,1,N,148,142,1,17.5,0.5,0.5,2.0,0.0,0.3,23.3,2.5
203,2,2020-03-01 00:06:23,2020-03-01 00:18:57,1,3.25,1,N,237,7,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
204,2,2020-03-01 00:50:46,2020-03-01 01:04:01,1,1.98,1,N,113,186,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
205,1,2020-03-01 00:33:03,2020-03-01 00:40:21,1,1.3,1,N,239,163,1,7.0,3.0,0.5,3.2,0.0,0.3,14.0,2.5
206,1,2020-03-01 00:50:30,2020-03-01 00:57:26,1,2.1,1,N,239,48,2,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
207,1,2020-03-01 00:14:47,2020-03-01 00:21:54,2,1.6,1,N,148,234,1,7.5,3.0,0.5,2.8,0.0,0.3,14.1,2.5
208,1,2020-03-01 00:26:40,2020-03-01 00:41:48,1,4.4,1,N,234,146,1,15.5,3.0,0.5,3.85,0.0,0.3,23.15,2.5
209,1,2020-03-01 00:13:25,2020-03-01 00:46:12,1,18.3,2,N,132,68,1,52.0,2.5,0.5,4.0,6.12,0.3,65.42,2.5
210,1,2020-03-01 00:54:59,2020-03-01 01:10:41,1,3.7,1,N,68,239,1,14.5,3.0,0.5,3.65,0.0,0.3,21.95,2.5
211,1,2020-03-01 00:50:08,2020-03-01 00:51:33,1,0.2,1,N,161,162,2,3.0,3.0,0.5,0.0,0.0,0.3,6.8,2.5
212,1,2020-03-01 00:53:23,2020-03-01 01:01:15,1,2.3,1,N,229,236,1,8.5,3.0,0.5,2.46,0.0,0.3,14.76,2.5
213,1,2020-03-01 00:04:01,2020-03-01 00:14:01,3,0.5,1,N,148,148,1,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
214,2,2020-03-01 00:11:40,2020-03-01 00:21:09,1,1.33,1,N,239,163,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
215,2,2020-02-29 23:58:36,2020-03-01 00:02:37,2,0.68,1,N,79,114,1,4.5,0.5,0.5,1.0,0.0,0.3,9.3,2.5
216,2,2020-03-01 00:06:42,2020-03-01 00:25:25,1,2.25,1,N,249,170,1,13.0,0.5,0.5,1.5,0.0,0.3,18.3,2.5
217,2,2020-03-01 00:28:08,2020-03-01 00:38:26,2,1.71,1,N,170,224,1,9.0,0.5,0.5,1.5,0.0,0.3,14.3,2.5
218,2,2020-03-01 00:14:59,2020-03-01 00:31:07,1,2.1,1,N,4,158,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
219,2,2020-03-01 00:45:02,2020-03-01 00:51:39,1,1.15,1,N,234,249,1,6.5,0.5,0.5,3.09,0.0,0.3,13.39,2.5
220,2,2020-03-01 00:58:11,2020-03-01 01:11:32,1,2.47,1,N,158,137,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
221,1,2020-03-01 00:06:32,2020-03-01 00:42:25,1,23.4,1,N,132,133,2,63.0,0.5,0.5,0.0,0.0,0.3,64.3,0.0
222,2,2020-03-01 00:05:49,2020-03-01 00:19:45,1,2.65,1,N,164,231,2,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
223,2,2020-03-01 00:23:21,2020-03-01 00:23:31,1,0.0,2,N,231,231,4,-52.0,0.0,-0.5,0.0,0.0,-0.3,-55.3,-2.5
224,2,2020-03-01 00:23:21,2020-03-01 00:23:31,1,0.0,2,N,231,231,2,52.0,0.0,0.5,0.0,0.0,0.3,55.3,2.5
225,2,2020-03-01 00:24:44,2020-03-01 00:47:07,1,3.77,1,N,231,230,1,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
226,2,2020-03-01 00:48:47,2020-03-01 01:02:37,1,3.57,1,N,48,193,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
227,1,2020-03-01 00:06:55,2020-03-01 00:18:50,1,2.2,1,N,114,261,1,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
228,1,2020-03-01 00:27:03,2020-03-01 00:43:41,2,3.9,1,N,231,142,2,14.5,3.0,0.5,0.0,0.0,0.3,18.3,2.5
229,1,2020-03-01 00:04:23,2020-03-01 00:23:15,2,3.5,1,N,144,229,1,15.0,3.0,0.5,3.75,0.0,0.3,22.55,2.5
230,1,2020-03-01 00:48:10,2020-03-01 01:09:18,1,4.3,1,N,79,181,1,18.0,3.0,0.5,0.0,0.0,0.3,21.8,2.5
231,1,2020-03-01 00:36:50,2020-03-01 00:44:08,2,1.4,1,N,249,68,1,7.0,3.0,0.5,3.0,0.0,0.3,13.8,2.5
232,1,2020-03-01 00:04:20,2020-03-01 00:37:45,2,6.7,1,N,164,181,1,26.0,3.0,0.5,5.95,0.0,0.3,35.75,2.5
233,1,2020-03-01 00:55:14,2020-03-01 01:08:04,1,2.0,1,N,148,90,1,10.5,3.0,0.5,2.85,0.0,0.3,17.15,2.5
234,2,2020-03-01 00:03:18,2020-03-01 00:23:48,1,3.29,1,N,186,141,1,15.5,0.5,0.5,4.82,0.0,0.3,24.12,2.5
235,2,2020-03-01 00:57:00,2020-03-01 01:11:13,1,1.71,1,N,186,163,1,10.5,0.5,0.5,1.43,0.0,0.3,15.73,2.5
236,1,2020-03-01 00:20:54,2020-03-01 00:29:08,0,2.3,1,N,263,233,1,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
237,1,2020-03-01 00:35:54,2020-03-01 00:43:19,0,2.4,1,N,229,137,1,9.0,3.0,0.5,1.5,0.0,0.3,14.3,2.5
238,1,2020-03-01 00:49:34,2020-03-01 01:04:39,0,2.2,1,N,107,211,2,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5
239,2,2020-03-01 00:01:10,2020-03-01 00:06:24,1,0.96,1,N,142,239,1,6.0,0.5,0.5,2.45,0.0,0.3,12.25,2.5
240,2,2020-03-01 00:16:04,2020-03-01 00:37:48,1,5.16,1,N,142,179,1,19.0,0.5,0.5,4.56,0.0,0.3,27.36,2.5
241,2,2020-03-01 00:07:07,2020-03-01 00:15:19,1,1.17,1,N,246,234,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
242,2,2020-03-01 00:32:38,2020-03-01 00:38:47,1,1.27,1,N,249,246,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
243,2,2020-03-01 00:07:37,2020-03-01 00:19:49,1,5.4,1,N,238,243,1,17.0,0.5,0.5,1.0,0.0,0.3,19.3,0.0
244,2,2020-03-01 00:59:55,2020-03-01 01:08:30,1,2.03,1,N,238,74,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0
245,2,2020-03-01 00:35:53,2020-03-01 00:44:31,1,1.96,1,N,163,246,1,8.5,0.5,0.5,1.84,0.0,0.3,14.14,2.5
246,2,2020-03-01 00:54:17,2020-03-01 01:12:09,2,3.51,1,N,50,107,1,14.5,0.5,0.5,2.0,0.0,0.3,20.3,2.5
247,1,2020-03-01 00:00:59,2020-03-01 00:07:20,1,1.2,1,Y,158,186,2,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
248,1,2020-03-01 00:13:28,2020-03-01 00:20:31,1,1.2,1,N,68,90,1,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
249,1,2020-03-01 00:30:05,2020-03-01 00:42:17,2,2.2,1,N,68,170,1,10.5,3.0,0.5,2.85,0.0,0.3,17.15,2.5
250,1,2020-03-01 00:47:03,2020-03-01 00:59:28,4,2.2,1,N,170,45,1,10.5,3.0,0.5,2.85,0.0,0.3,17.15,2.5
251,2,2020-03-01 00:25:46,2020-03-01 00:33:41,1,0.9,1,N,148,79,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
252,2,2020-03-01 00:38:22,2020-03-01 00:46:17,1,1.19,1,N,107,234,1,7.0,0.5,0.5,1.62,0.0,0.3,12.42,2.5
253,2,2020-03-01 00:07:39,2020-03-01 00:17:57,2,2.65,1,N,50,170,1,10.0,0.5,0.5,1.0,0.0,0.3,14.8,2.5
254,2,2020-03-01 00:13:03,2020-03-01 00:23:40,5,1.78,1,N,229,50,1,9.0,0.5,0.5,1.92,0.0,0.3,14.72,2.5
255,2,2020-03-01 00:54:14,2020-03-01 01:01:15,4,1.31,1,N,229,141,1,7.0,0.5,0.5,3.24,0.0,0.3,14.04,2.5
256,2,2020-03-01 00:06:37,2020-03-01 00:10:30,1,0.57,1,N,238,151,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,0.0
257,2,2020-03-01 00:56:08,2020-03-01 01:00:20,1,0.72,1,N,238,24,1,5.0,0.5,0.5,5.0,0.0,0.3,11.3,0.0
258,1,2020-03-01 00:06:13,2020-03-01 00:36:23,1,18.9,1,N,132,133,1,52.0,0.5,0.5,10.65,0.0,0.3,63.95,0.0
259,2,2020-03-01 00:22:47,2020-03-01 00:25:50,1,0.64,1,N,239,238,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
260,1,2020-03-01 00:13:59,2020-03-01 00:21:46,1,2.0,1,N,144,65,1,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
261,1,2020-03-01 00:09:43,2020-03-01 00:14:07,4,0.6,1,N,230,48,1,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
262,1,2020-03-01 00:16:02,2020-03-01 00:18:27,1,0.6,1,N,48,142,1,4.0,3.0,0.5,1.95,0.0,0.3,9.75,2.5
263,1,2020-03-01 00:19:43,2020-03-01 00:29:11,1,2.0,1,N,142,229,1,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
264,1,2020-03-01 00:31:17,2020-03-01 00:36:29,1,1.0,1,N,229,141,1,6.0,3.0,0.5,2.9,0.0,0.3,12.7,2.5
265,1,2020-03-01 00:54:34,2020-03-01 01:17:41,1,5.8,1,N,158,263,1,21.0,3.0,0.5,4.95,0.0,0.3,29.75,2.5
266,2,2020-03-01 00:37:43,2020-03-01 00:46:03,3,1.12,1,N,249,79,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
267,2,2020-03-01 00:54:54,2020-03-01 01:05:38,1,1.49,1,N,79,137,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
268,2,2020-03-01 00:15:52,2020-03-01 00:57:29,1,9.99,1,N,66,33,1,37.0,0.5,0.5,10.2,0.0,0.3,51.0,2.5
269,2,2020-03-01 00:58:23,2020-03-01 01:42:07,2,13.87,1,N,33,33,1,45.0,0.5,0.5,11.58,0.0,0.3,57.88,0.0
270,2,2020-03-01 00:56:27,2020-03-01 01:01:32,5,0.7,1,N,68,90,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
271,2,2020-02-29 23:54:51,2020-03-01 00:14:28,1,2.61,1,N,79,170,2,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
272,2,2020-03-01 00:20:58,2020-03-01 00:33:08,1,2.25,1,N,170,141,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
273,2,2020-03-01 00:23:38,2020-03-01 00:31:03,1,0.73,1,N,232,79,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
274,2,2020-03-01 00:32:25,2020-03-01 00:55:14,1,4.77,1,N,79,90,1,18.5,0.5,0.5,4.46,0.0,0.3,26.76,2.5
275,1,2020-03-01 00:04:22,2020-03-01 00:07:12,1,0.7,1,N,237,237,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
276,1,2020-03-01 00:17:38,2020-03-01 00:20:01,1,0.4,1,N,263,141,1,4.0,3.0,0.5,1.4,0.0,0.3,9.2,2.5
277,1,2020-03-01 00:27:47,2020-03-01 00:30:58,1,0.6,1,N,263,75,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
278,1,2020-03-01 00:36:00,2020-03-01 00:40:09,1,0.7,1,N,263,141,1,5.0,3.0,0.5,0.44,0.0,0.3,9.24,2.5
279,1,2020-03-01 00:48:05,2020-03-01 00:52:05,1,1.1,1,N,263,141,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
280,1,2020-03-01 00:53:43,2020-03-01 00:57:55,1,1.6,1,N,141,236,1,6.5,3.0,0.5,1.0,0.0,0.3,11.3,2.5
281,2,2020-03-01 00:02:37,2020-03-01 00:11:01,1,1.88,1,N,158,246,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
282,2,2020-03-01 00:12:51,2020-03-01 00:20:23,1,1.04,1,N,50,164,1,6.5,0.5,0.5,1.5,0.0,0.3,11.8,2.5
283,2,2020-03-01 00:26:39,2020-03-01 00:34:12,1,1.81,1,N,161,141,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
284,1,2020-03-01 00:38:07,2020-03-01 00:51:33,1,3.7,1,N,264,112,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,0.0
285,2,2020-03-01 00:07:00,2020-03-01 00:12:52,1,1.69,1,N,236,141,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
286,2,2020-03-01 00:14:38,2020-03-01 00:22:07,1,1.81,1,N,141,162,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
287,2,2020-02-29 23:52:14,2020-02-29 23:56:54,2,0.95,1,N,249,231,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
288,2,2020-03-01 00:17:03,2020-03-01 00:31:27,3,2.59,1,N,148,170,1,11.5,0.5,0.5,3.82,0.0,0.3,19.12,2.5
289,2,2020-03-01 00:23:18,2020-03-01 00:23:34,1,0.0,5,N,116,116,1,25.3,0.0,0.0,2.0,0.0,0.3,27.6,0.0
290,2,2020-03-01 00:41:25,2020-03-01 00:55:34,1,3.97,1,N,230,7,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
291,2,2020-03-01 00:19:44,2020-03-01 00:55:59,5,19.18,2,N,132,116,1,52.0,0.0,0.5,11.78,6.12,0.3,70.7,0.0
292,2,2020-03-01 00:39:52,2020-03-01 00:43:31,1,0.61,1,N,90,90,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
293,2,2020-03-01 00:13:50,2020-03-01 00:35:17,1,4.84,1,N,50,226,2,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
294,1,2020-03-01 00:23:49,2020-03-01 00:52:52,1,6.9,1,N,231,263,1,25.5,3.0,0.5,2.0,0.0,0.3,31.3,2.5
295,2,2020-03-01 00:18:16,2020-03-01 00:44:19,2,16.92,2,N,132,233,2,52.0,0.0,0.5,0.0,6.12,0.3,61.42,2.5
296,1,2020-03-01 00:11:12,2020-03-01 00:31:57,1,3.5,1,N,246,233,1,16.0,3.0,0.5,3.95,0.0,0.3,23.75,2.5
297,1,2020-03-01 00:45:55,2020-03-01 00:49:27,1,1.3,1,N,229,263,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
298,1,2020-03-01 00:51:40,2020-03-01 00:56:21,1,0.9,1,N,263,141,1,5.5,3.0,0.5,1.0,0.0,0.3,10.3,2.5
299,2,2020-03-01 00:12:38,2020-03-01 00:26:06,1,3.61,1,N,263,107,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
300,2,2020-03-01 00:41:06,2020-03-01 01:01:08,1,3.49,1,N,234,143,1,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
301,2,2020-03-01 00:08:36,2020-03-01 00:32:51,1,4.07,1,N,234,141,1,17.5,0.5,0.5,1.0,0.0,0.3,22.3,2.5
302,2,2020-03-01 00:54:44,2020-03-01 00:55:26,1,0.15,1,N,164,164,4,-2.5,-0.5,-0.5,0.0,0.0,-0.3,-6.3,-2.5
303,2,2020-03-01 00:54:44,2020-03-01 00:55:26,1,0.15,1,N,164,164,2,2.5,0.5,0.5,0.0,0.0,0.3,6.3,2.5
304,2,2020-03-01 00:31:08,2020-03-01 00:47:13,1,2.01,1,N,144,224,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
305,2,2020-03-01 00:49:39,2020-03-01 00:59:46,1,2.11,1,N,224,114,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
306,2,2020-03-01 00:00:54,2020-03-01 00:05:09,1,1.2,1,N,141,140,1,6.0,0.5,0.5,2.94,0.0,0.3,12.74,2.5
307,1,2020-03-01 00:01:01,2020-03-01 00:24:09,2,4.3,1,N,107,142,1,17.5,3.0,0.5,1.0,0.0,0.3,22.3,2.5
308,2,2020-02-29 23:59:44,2020-03-01 00:04:47,2,1.18,1,N,43,142,1,6.0,0.5,0.5,2.0,0.0,0.3,11.8,2.5
309,2,2020-03-01 00:07:24,2020-03-01 00:26:53,2,5.14,1,N,142,179,1,18.5,0.5,0.5,5.58,0.0,0.3,27.88,2.5
310,2,2020-03-01 00:35:44,2020-03-01 00:44:07,2,1.99,1,N,146,226,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.0
311,2,2020-03-01 00:47:52,2020-03-01 01:07:01,2,4.12,1,N,226,217,1,17.0,0.5,0.5,4.58,0.0,0.3,22.88,0.0
312,1,2020-03-01 00:04:13,2020-03-01 00:18:39,1,2.8,1,N,100,140,1,12.0,3.0,0.5,0.0,0.0,0.3,15.8,2.5
313,1,2020-03-01 00:05:37,2020-03-01 00:16:39,1,2.3,1,N,181,188,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,0.0
314,2,2020-03-01 00:13:14,2020-03-01 00:28:38,1,2.56,1,N,48,170,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
315,2,2020-03-01 00:51:23,2020-03-01 01:04:33,1,5.18,1,N,79,33,1,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
316,1,2020-03-01 00:06:16,2020-03-01 00:17:08,2,1.6,1,N,74,166,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0
317,1,2020-03-01 00:25:21,2020-03-01 00:31:31,2,0.8,1,N,74,74,1,6.0,0.5,0.5,1.8,0.0,0.3,9.1,0.0
318,1,2020-03-01 00:39:24,2020-03-01 00:52:19,1,1.4,1,N,107,114,1,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
319,1,2020-03-01 00:54:21,2020-03-01 01:04:11,1,1.1,1,N,114,107,1,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
320,2,2020-03-01 00:07:36,2020-03-01 00:20:16,1,4.59,1,N,170,209,1,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5
321,2,2020-03-01 00:23:48,2020-03-01 00:48:42,1,5.25,1,N,87,112,1,20.5,0.5,0.5,6.08,0.0,0.3,30.38,2.5
322,2,2020-03-01 00:57:13,2020-03-01 01:06:39,1,2.76,1,N,255,49,1,10.0,0.5,0.5,3.39,0.0,0.3,14.69,0.0
323,1,2020-03-01 00:08:24,2020-03-01 00:24:38,1,3.9,1,N,236,68,1,14.5,3.0,0.5,3.65,0.0,0.3,21.95,2.5
324,1,2020-03-01 00:32:00,2020-03-01 00:35:20,1,0.8,1,N,50,142,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
325,1,2020-03-01 00:55:02,2020-03-01 00:59:39,1,0.5,1,N,263,263,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
326,1,2020-03-01 00:11:37,2020-03-01 00:36:47,1,4.0,1,N,79,255,1,19.0,3.0,0.5,4.55,0.0,0.3,27.35,2.5
327,1,2020-03-01 00:42:39,2020-03-01 01:04:38,2,3.4,1,N,255,37,1,16.0,0.5,0.5,0.0,0.0,0.3,17.3,0.0
328,2,2020-03-01 00:02:49,2020-03-01 00:21:05,1,6.41,1,N,262,244,1,21.0,0.5,0.5,3.0,0.0,0.3,27.8,2.5
329,2,2020-03-01 00:26:54,2020-03-01 00:32:28,1,0.9,1,N,244,116,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0
330,2,2020-03-01 00:13:44,2020-03-01 00:19:35,1,0.7,1,N,158,249,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
331,2,2020-03-01 00:26:29,2020-03-01 00:45:33,1,2.1,1,N,158,79,1,12.5,0.5,0.5,4.89,0.0,0.3,21.19,2.5
332,2,2020-03-01 00:55:41,2020-03-01 01:02:50,1,0.69,1,N,79,4,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
333,1,2020-03-01 00:51:25,2020-03-01 00:57:30,2,0.7,1,N,45,209,1,5.5,3.0,0.5,2.0,0.0,0.3,11.3,2.5
334,1,2020-03-01 00:08:23,2020-03-01 00:17:13,2,2.4,1,N,249,48,1,9.5,3.0,0.5,3.3,0.0,0.3,16.6,2.5
335,1,2020-03-01 00:21:40,2020-03-01 00:39:09,1,4.6,1,N,48,166,2,16.5,3.0,0.5,0.0,0.0,0.3,20.3,2.5
336,2,2020-03-01 00:23:16,2020-03-01 00:41:06,1,3.86,1,N,144,141,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
337,2,2020-03-01 00:21:35,2020-03-01 00:25:52,1,0.71,1,N,142,48,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
338,2,2020-03-01 00:29:47,2020-03-01 00:37:38,1,1.2,1,N,48,162,1,7.0,0.5,0.5,3.24,0.0,0.3,14.04,2.5
339,2,2020-03-01 00:43:29,2020-03-01 00:50:02,1,0.89,1,N,161,48,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
340,2,2020-03-01 00:33:21,2020-03-01 00:49:01,1,6.79,1,N,144,257,1,20.5,0.5,0.5,4.86,0.0,0.3,29.16,2.5
341,2,2020-03-01 00:49:59,2020-03-01 01:02:32,2,2.96,1,N,90,229,1,11.5,0.5,0.5,3.82,0.0,0.3,19.12,2.5
342,1,2020-03-01 00:19:32,2020-03-01 00:31:26,1,2.4,1,N,107,141,1,10.0,3.0,0.5,2.07,0.0,0.3,15.87,2.5
343,1,2020-03-01 00:58:43,2020-03-01 01:06:48,1,1.1,1,N,79,90,1,6.5,3.0,0.5,1.0,0.0,0.3,11.3,2.5
344,2,2020-03-01 00:08:16,2020-03-01 00:21:32,1,2.24,1,N,164,79,1,10.0,0.5,0.5,3.45,0.0,0.3,17.25,2.5
345,2,2020-03-01 00:24:17,2020-03-01 00:29:43,1,1.29,1,N,79,137,1,6.0,0.5,0.5,1.5,0.0,0.3,11.3,2.5
346,2,2020-03-01 00:37:04,2020-03-01 00:54:54,1,2.8,1,N,4,114,1,13.0,0.5,0.5,4.2,0.0,0.3,21.0,2.5
347,2,2020-03-01 00:22:11,2020-03-01 00:37:01,1,2.96,1,N,140,186,1,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
348,2,2020-03-01 00:38:24,2020-03-01 00:53:46,1,1.91,1,N,186,233,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
349,1,2020-03-01 00:32:28,2020-03-01 00:49:34,1,4.3,1,N,249,239,2,15.0,3.0,0.5,0.0,0.0,0.3,18.8,2.5
350,1,2020-03-01 00:51:16,2020-03-01 01:06:10,1,2.9,1,N,142,75,1,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
351,1,2020-03-01 00:17:09,2020-03-01 00:21:35,2,1.9,1,N,141,170,1,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
352,1,2020-03-01 00:43:09,2020-03-01 00:47:03,2,0.9,1,N,144,231,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
353,1,2020-03-01 00:55:21,2020-03-01 01:02:43,1,2.1,1,N,144,65,2,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5
